,Location,latitude,longitude
6212,1425 HAZEL ST,38.03318489999999,-78.46305029999999
6213,156 MADISON LN,38.038247,-78.5011616
6214,115 WESTERLY AV,38.0251923,-78.52258049999999
6215,301 3RD ST NE,38.0320687,-78.47936059999999
6216,1012 HAZEL ST,38.0347018,-78.468068
6217,822 VALLEY VIEW CIR,38.03476879999999,-78.4654482
6218,1419 GRACE ST,38.0342225,-78.46322789999999
6219,1408 HAZEL ST,38.0333708,-78.46451569999999
6220,612 GILLESPIE AV,38.032742,-78.46558139999999
6221,606 ORANGE ST,38.0325595,-78.46744629999999
6222,122 LONGWOOD DR,38.0293059,-78.47667810000002
6223,1060 GRADY AV,38.0388236,-78.4932415
6224,1407 GRADY AV,38.0405164,-78.4967484
6225,2306 DELLMEAD LN,38.0607856,-78.49958939999999
6226,239 MONTE VISTA AV,38.0138153,-78.5148138
6227,317 MONTE VISTA AV,38.01162430000001,-78.51494699999999
6228,121 WELK PL,38.0159443,-78.50267439999999
6229,914 MONTICELLO RD,38.0239576,-78.47370699999999
6230,1202 LITTLE HIGH ST,38.0294165,-78.467846
6231,810 ST JAMES CR,38.0354316,-78.4651373
6232,800 ST JAMES CR,38.036043,-78.46432039999999
6233,1301 HAZEL ST,38.0339232,-78.4647377
6234,301 13TH ST NE,38.0281748,-78.4676684
6235,1117 MERIWETHER ST,38.0311952,-78.4688117
6236,1207 LITTLE HIGH ST,38.0296872,-78.4674508
6237,2307 JEFFERSON PARK AV,38.023709,-78.5151911
6238,2411 JEFFERSON PARK AV,38.0225932,-78.5152576
6239,7000 JEFFERSON PARK AV,38.0284661,-78.50991069999999
6240,119 SHAMROCK RD,38.0287123,-78.5125394
6241,211 HILL ST,38.0244553,-78.5118239
6242,2319 HIGHLAND AV,38.0231468,-78.5112989
6243,2305 CRESTMONT AV,38.0208985,-78.51077149999999
6244,2513 WOODLAND DR,38.0194111,-78.5123727
6245,8000 MAPLE ST,38.0324097,-78.4748347
6246,1107 LITTLE HIGH ST,38.0306026,-78.4701687
6247,302 ROBERTSON AV,38.0242902,-78.5113963
6248,2339 HIGHLAND AV,38.0216555,-78.510319
6249,2304 CRESTMONT AV,38.0212396,-78.5105052
6250,1116 LITTLE HIGH ST,38.030028,-78.4694889
6251,914 HARRIS ST,38.037478,-78.4818986
6252,1106 RIVER CT,38.0427892,-78.455812
6253,2307 CRESTMONT AV,38.0209204,-78.51099339999999
6254,202 2ND ST NW,38.0321279,-78.48159749999999
6255,1111 RIVER CT,38.0432512,-78.45594520000002
6256,1104 RIVER CT,38.0426845,-78.4559896
6257,1600 CHERRY AV,38.023772,-78.5065517
6258,708 ORANGEDALE AV,38.0241902,-78.4954611
6259,1434 DAIRY RD,38.05214,-78.4880475
6260,1 4TH ST LOT,38.0343698,-78.49910349999999
6261,1101 CHERRY AV,38.0282456,-78.49892349999999
6262,416 MAIN ST W,38.0304142,-78.4872613
6263,2005 LEWIS MOUNTAIN RD,38.0385693,-78.5141469
6264,121 WESTERLY AV,38.024739,-78.5225361
6265,203 15TH ST NW,38.0351814,-78.4997995
6266,1010 BLENHEIM AV,38.0200594,-78.4747282
6267,514 ROUGEMONT AV,38.0174959,-78.48708189999999
6268,2600 JEFFERSON PARK CIR,38.0170478,-78.51659289999999
6269,1216 GROVE ST,38.028577,-78.50174
6270,740 NALLE ST,38.029716,-78.4931527
6271,1110 KING ST,38.0285505,-78.4999445
6272,915 CHERRY AV,38.0288584,-78.4960382
6273,200 UNIVERSITY CIR,38.0429051,-78.5017799
6274,512 1ST ST N,38.0347659,-78.47943459999999
6275,939 ST CHARLES AV,38.0411388,-78.4650929
6276,1023 ST CHARLES AV,38.0431337,-78.462684
6277,1005 ASHBY PL,38.0438767,-78.4680236
6278,1218 HARRIS ST,38.0399185,-78.4799673
6279,422 1ST ST N,38.0337986,-78.4799673
6280,1313 MARKET ST E,38.026234,-78.466325
6281,200 RIVERSIDE AV,38.0216472,-78.4563333
6282,318 RIVERSIDE AV,38.0248547,-78.4546462
6283,309 RIVERSIDE AV,38.0240944,-78.4557232
6284,107 1ST ST N,38.0309374,-78.48143689999999
6285,713 MAIN ST W,38.03157600000001,-78.4902839
6286,1641 CENTER AV,38.02444759999999,-78.5104691
6287,1604 MULBERRY AV,38.0239099,-78.5070909
6288,1600 SHAMROCK RD,38.0191831,-78.50029529999999
6289,1511 ANTOINETTE AV,38.0204602,-78.5002552
6290,420 MAIN ST W,38.0306322,-78.4875591
6291,761 KING ST,38.0291622,-78.4933303
6292,1948 LEWIS MOUNTAIN RD,38.0382325,-78.5117678
6293,1100 CARLTON RD,38.0203743,-78.4730517
6294,501 HEDGE ST,38.03397950000001,-78.47697889999999
6295,1203 POPLAR ST,38.03336669999999,-78.46735749999999
6296,106 MINOR RD,38.0395082,-78.51191639999999
6297,1310 MAIN ST W,38.0333027,-78.49800789999999
6298,245 MCINTIRE RD,38.0322506,-78.48571079999999
6299,1101 MILLMONT ST,38.0517154,-78.5041449
6300,200 PRESTON PL,38.0420541,-78.4981379
6301,509 13TH ST NW,38.0395136,-78.495683
6302,507 13TH ST NW,38.0393592,-78.4957718
6303,509 LOCUST AV,38.0327483,-78.47089869999999
6304,417 HIGH ST E,38.0301214,-78.4786798
6305,411 CARLTON RD,38.0203826,-78.4718353
6306,803 MERIDIAN ST,38.0220963,-78.476514
6307,609 ELLIOTT AV,38.02184949999999,-78.4820984
6308,1700 ESSEX RD,38.0610161,-78.47832369999999
6309,515 PARK ST,38.0340505,-78.4763266
6310,1115 JEFFERSON PARK AV,38.0326445,-78.4998657
6311,600 PERRY DR,38.0362956,-78.47912509999999
6312,1825 UNIVERSITY CIR,38.04167200000001,-78.5021889
6313,900 PRESTON AV,38.0370002,-78.48944589999999
6314,501 9TH ST SW,38.028603,-78.495645
6315,309 10TH ST NW,38.0359996,-78.4931527
6316,102 BAKER ST,38.0262455,-78.5030517
6317,707 HIGHLAND AV,38.0189103,-78.5052267
6318,704 SHAMROCK RD,38.0208398,-78.5032736
6319,239 SHAMROCK RD,38.0255901,-78.507679
6320,106 LAUREL CIR,38.0244845,-78.50092099999999
6321,106 OLINDA DR,38.0232906,-78.49998889999999
6322,118 OLINDA DR,38.0238553,-78.4993008
6323,218 WATER ST W,38.030266,-78.48363499999999
6324,321 13TH ST NW,38.0362971,-78.497305
6325,1828 WAYSIDE PL,38.0436957,-78.50167569999999
6326,100 BARBOUR DR,38.043455,-78.491827
6327,501 MONTICELLO RD,38.0242534,-78.4742108
6328,401 MONTICELLO RD,38.0253592,-78.4758705
6329,502 15TH ST NW,38.03959260000001,-78.4974532
6330,434 15TH ST NW,38.0391291,-78.4977882
6331,1100 12TH ST NW,38.0407525,-78.4935607
6332,1111 MAIN ST E,38.0331881,-78.4965709
6333,217 9TH ST NW,38.035132,-78.4909775
6334,409 9TH ST NW,38.03595360000001,-78.4906223
6335,1637 CHERRY AV,38.0221681,-78.5091881
6336,2419 SUNSET RD,38.0212714,-78.5184088
6337,2106 HILL ST,38.025446,-78.511549
6338,211 TODD AV,38.0252398,-78.5123215
6339,908 PAGE ST,38.0349823,-78.4923536
6340,620 MAIN ST W,38.0335189,-78.4986565
6341,337 CAMELLIA DR,38.0120221,-78.5115294
6342,860 NALLE ST,38.0300266,-78.49430679999999
6343,823 ANDERSON ST,38.0355783,-78.4905003
6344,406 WATER ST E,38.0291659,-78.4793952
6345,301 1ST ST N,38.0323001,-78.4808062
6346,320 6TH ST SE,38.0278137,-78.47842109999999
6347,1868 EDGEWOOD LN,38.0464194,-78.5030029
6348,1840 WINSTON RD,38.0459186,-78.49981129999999
6349,508 16TH ST NW,38.0402349,-78.49823549999999
6350,1108 WERTLAND ST,38.0341004,-78.4959082
6351,800 FARISH ST,38.034108,-78.4729646
6352,1139 ST CLAIR AV,38.0440007,-78.4569222
6353,310 3RD ST NE,38.0321711,-78.478962
6354,206 4TH ST NE,38.0309107,-78.47885959999999
6355,1800 MAIN ST W,38.0340322,-78.4995756
6356,423Q RIVERSIDE AV,38.026624,-78.455682
6357,217 HIGH ST W,38.0336654,-78.4819208
6358,1100 SYCAMORE CT,38.0327471,-78.4691447
6359,205 5TH ST NW,38.0320559,-78.48751469999999
6360,108 PERRY DR,38.0357973,-78.4787242
6361,1927 LEWIS MOUNTAIN RD,38.0382307,-78.5096817
6362,324 14TH ST NW,38.0370304,-78.49763080000001
6363,112 SHAMROCK RD,38.0283412,-78.5118845
6364,105 CARROLLTON TER,38.027675,-78.5105086
6365,114 OBSERVATORY AV,38.0270356,-78.51437
6366,110 3RD ST SE,38.0302559,-78.4800217
6367,404 WATER ST E,38.0292077,-78.4794813
6368,2113 MORRIS RD,38.042117,-78.513793
6369,1128 LITTLE HIGH ST,38.0296457,-78.46851199999999
6370,408 7TH ST NE,38.03193,-78.475601
6371,120 LONGWOOD DR,38.0293059,-78.47667810000002
6372,118 LONGWOOD DR,38.0293059,-78.47667810000002
6373,108 PIEDMONT AV,38.0265171,-78.5183897
6374,1113 GROVE ST,38.0290681,-78.5010542
6375,107 CRESAP RD,38.0401666,-78.5089107
6376,800 WINSTON TER,38.045077,-78.4998667
6377,1126 LITTLE HIGH ST,38.0296996,-78.4686452
6378,100 OLD FARM RD,38.0470835,-78.4977731
6379,40 GARRETT ST,38.0290794,-78.4840012
6380,1325 UNIVERSITY AV,38.0344299,-78.5002224
6381,747 PARK ST,38.0395935,-78.47379579999999
6382,1202 LANDONIA CIR,38.036615,-78.461562
6383,709 PARK ST,38.03729500000001,-78.47551899999999
6384,235 HARTMANS MILL RD,38.0220799,-78.4906223
6385,919 CASTALIA ST,38.0206082,-78.475476
6386,604 MARKET ST E,38.0304073,-78.4774419
6387,1207 HOLMES AV,38.046572,-78.461052
6388,1001 10TH ST NW,38.0404173,-78.4891387
6389,312 7TH ST SW,38.0297033,-78.490134
6390,925 CHARLTON AV,38.0394137,-78.488891
6391,1880 UNIVERSITY CIR,38.042058,-78.5020308
6392,1539 VIRGINIA AV,38.03905090000001,-78.50039369999999
6393,139 VALLEY RD,38.0293892,-78.5076453
6394,717 ELLIOTT AV,38.0208226,-78.4799673
6395,718 BLENHEIM AV,38.0219866,-78.4789462
6396,1101 BLENHEIM AV,38.01994759999999,-78.4740389
6397,1230 WERTLAND ST,38.0341406,-78.4972332
6398,823 KING ST,38.0296115,-78.4944988
6399,225 HARMON ST,38.0285375,-78.5133742
6400,201 9TH ST NW,38.034575,-78.4919713
6401,822 ANDERSON ST,38.03534399999999,-78.490884
6402,946 PRESTON AV,38.0376096,-78.49025
6403,414 ALTAMONT CIR,38.0337745,-78.4812614
6404,946 GRADY AV,38.0377921,-78.491266
6405,100 7 1\2 ST SW,38.0274684,-78.49315299999999
6406,308 12TH ST NE,38.02892689999999,-78.467846
6407,1130 LITTLE HIGH ST,38.0295917,-78.4683788
6408,1209 LITTLE HIGH ST,38.029639,-78.467303
6409,713 PARK ST,38.0375894,-78.47539429999999
6410,304 MARKET ST E,38.0309018,-78.4794668
6411,103 WESTERLY AV,38.025871,-78.522644
6412,410 CARLTON AV,38.0201851,-78.4722862
6413,1201 CARLTON AV,38.0233543,-78.4709098
6414,304 CARLTON RD,38.02211,-78.47012699999999
6415,1416 HAMPTON ST,38.0184981,-78.4680236
6416,1301 HAMPTON ST,38.0207179,-78.47110889999999
6417,101 KEYSTONE PL,38.0152058,-78.4717311
6418,216 WATER ST W,38.0303361,-78.4832887
6419,855 ESTES ST,38.0311552,-78.4936161
6420,1105 KING ST,38.0288393,-78.4996671
6421,404 HEDGE ST,38.0335671,-78.4772146
6422,329 PARKWAY,38.0293059,-78.47667810000002
6423,1406 GRADY AV,38.0401449,-78.496704
6424,1000 7TH ST NE,38.033411,-78.4750735
6425,1115 ELLIOTT AV,38.0179091,-78.47361819999999
6426,408 1ST ST N,38.0333674,-78.48014490000001
6427,1026 LOCUST AV,38.041738,-78.46134690000001
6428,1009 LOCUST AV,38.0411812,-78.46305029999999
6429,308 JEFFERSON ST E,38.0314739,-78.4787207
6430,1301 UNIVERSITY AV,38.0344299,-78.5002224
6431,6 ELLIEWOOD AV,38.0355202,-78.5009175
6432,4 ELLIEWOOD AV,38.0354369,-78.5009669
6433,405 5TH ST SW,38.0280317,-78.4897344
6434,901 BELMONT AVE,38.0236948,-78.4750723
6435,1005 WERTLAND ST,38.0343184,-78.4943275
6436,336 15TH ST NW,38.037355,-78.49861279999999
6437,711 ST CLAIR AV,38.0341187,-78.4675352
6438,724 GROVE AV,38.0342311,-78.467846
6439,1312 RIVER RD,38.0426985,-78.45736629999999
6440,1213 SMITH ST,38.0410696,-78.4584635
6441,926 HENRY AV,38.0397954,-78.4886246
6442,421 RIVERSIDE AV,38.0266631,-78.455601
6443,1710 SHORT 18TH ST,38.0252206,-78.4586771
6444,1718 SHORT 18TH ST,38.0252049,-78.4586377
6445,413 FAIRWAY AV,38.0280427,-78.46345
6446,1418 HAZEL ST,38.0330497,-78.4637625
6447,619 GROVE AV,38.0335978,-78.4688672
6448,1016 MARKET ST E,38.028086,-78.472454
6449,201 2ND ST NE,38.03203130000001,-78.4801037
6450,85 UNIVERSITY CIR,38.043823,-78.5031504
6451,111 OBSERVATORY AV,38.0275574,-78.5142812
6452,119 OAKHURST CIR,38.03122279999999,-78.50659460000001
6453,607 10 1\2 ST NW,38.0393611,-78.4924868
6454,501 CHERRY AV,38.0272048,-78.490245
6455,1709 CHESAPEAKE ST,38.0242313,-78.4581074
6456,217 14TH ST NW,38.0355584,-78.49901229999999
6457,110 2ND ST SW,38.0305962,-78.4822933
6458,504 MAIN ST E,38.0297396,-78.478185
6459,1808 WINSTON RD,38.0444492,-78.4973255
6460,1410 UNIVERSITY AV,38.0340155,-78.5001058
6461,729 ORANGEDALE AV,38.023641,-78.496556
6462,42 UNIVERSITY CIR,38.0435733,-78.50308919999999
6463,406 FAIRWAY AV,38.0280727,-78.4625174
6464,124 BIRDWOOD CT,38.0422741,-78.4790573
6465,137 BIRDWOOD CT,38.041979,-78.478478
6466,1220 ST GEORGE AV,38.0385127,-78.4595866
6467,709 VILLAGE RD,38.0202465,-78.5030517
6468,117 MONTE VISTA AV,38.0168618,-78.5138374
6469,779 PROSPECT AV,38.021616,-78.497013
6470,720 VILLAGE RD,38.0193106,-78.5022527
6471,1451 FOREST RIDGE RD,38.0225605,-78.4993758
6472,2505 WOODLAND DR,38.0198543,-78.5127278
6473,116 ROBERTSON AV,38.024138,-78.51347
6474,703 HIGHLAND AV,38.0190809,-78.5057149
6475,223 5TH ST SW,38.0292176,-78.4889353
6476,1810 EDGEWOOD LN,38.0437854,-78.4992786
6477,824 HARDY DR,38.0336763,-78.4924535
6478,708 GOODMAN ST,38.02725,-78.4746826
6479,110 GOODMAN ST,38.027352,-78.4741954
6480,1600 CARLTON AV,38.0212367,-78.4645177
6481,1522 VIRGINIA AV,38.0382718,-78.4996338
6482,415 GARRETT ST,38.0279079,-78.4801155
6483,405 GARRETT ST,38.0273383,-78.48155229999999
6484,407 GARRETT ST,38.027638,-78.4803799
6485,305 MIDDLETON LN,38.013299,-78.51581139999999
6486,420 GARRETT ST,38.0278412,-78.4800315
6487,135 CHANCELLOR ST,38.0376854,-78.5008781
6488,209 10TH ST NW,38.0343904,-78.4940529
6489,164 MADISON LN,38.0383271,-78.5011134
6490,1608 OXFORD RD,38.047495,-78.4876846
6491,260 ZAN RD,38.06381289999999,-78.48509969999999
6492,835 PAGE ST,38.0346707,-78.4916861
6493,2008 14TH ST NW,38.0375221,-78.4977858
6494,506 MAIN ST W,38.0335189,-78.4986565
6495,2000 GREENBRIER DR,38.0629392,-78.4722862
6496,100 BRANDYWINE DR,38.0632793,-78.4805839
6497,2500 BANBURY ST,38.0657568,-78.4689336
6498,2307 FONTAINE AV,38.0261672,-78.51714210000002
6499,1012 MONTROSE AV,38.019088,-78.475038
6500,332 7 1\2 ST SW,38.0286182,-78.4919541
6501,1911 SWANSON DR,38.0621285,-78.49377489999999
6502,150 HILTON DR,38.0146836,-78.5091988
6503,1392 MAIN ST W,38.0339068,-78.499369
6504,1302 BELMONT AVE,38.022645,-78.4732569
6505,300 UNIVERSITY CIR,38.0429051,-78.5017799
6506,738 PROSPECT AV,38.0235105,-78.49482379999999
6507,201 RAYMOND AV,38.0236869,-78.5127278
6508,904 RIVES ST,38.0176323,-78.4700994
6509,117 RAYMOND AV,38.0236855,-78.5131272
6510,1207 CARLTON AV,38.0232327,-78.47061959999999
6511,600 7 1\2 ST SW,38.0266977,-78.4937865
6512,1500 MONTICELLO RD,38.0185364,-78.4729656
6513,200 HILLCREST RD,38.0416277,-78.4773689
6514,140 MADISON AV,38.0420189,-78.4900238
6515,540 VALLEY CIR,38.0291826,-78.50727959999999
6516,1809 JOHN ST,38.0372334,-78.4979201
6517,1418 MONTICELLO RD,38.0192584,-78.4725468
6518,1617 UNIVERSITY AV,38.0359134,-78.5014097
6519,408 GARRETT ST,38.0279128,-78.48018909999999
6520,1200 EMMET ST,38.0529166,-78.4985906
6521,1304 CHESAPEAKE ST,38.02705479999999,-78.4662474
6522,709 ROCK CREEK RD,38.022833,-78.49990009999999
6523,707 ROCK CREEK RD,38.0229321,-78.50007769999999
6524,105 DAVID TER,38.0264438,-78.5074436
6525,117 DAVID TER,38.0272533,-78.506647
6526,741 NALLE ST,38.03002499999999,-78.493388
6527,507 15TH ST NW,38.0397618,-78.4973699
6528,848 NALLE ST,38.0299757,-78.4941308
6529,779 RIVES ST,38.0197738,-78.46895599999999
6530,1105 ELLIOTT AV,38.0183235,-78.4745062
6531,1500 LANE RD,38.0321452,-78.50186479999999
6532,1403 MELBOURNE RD,38.0530364,-78.47257479999999
6533,600 BYPASS 250,38.0293059,-78.47667810000002
6534,730 GROVE AV,38.0344219,-78.4677128
6535,1429 FOREST RIDGE RD,38.0226725,-78.49910109999999
6536,1432 FOREST RIDGE RD,38.0223008,-78.4990567
6537,236 STRIBLING AV,38.0220352,-78.5216042
6538,160 MADISON AV,38.0380428,-78.5011059
6539,1955 LEWIS MOUNTAIN RD,38.0386889,-78.5123152
6540,903 ALTAVISTA AV,38.0190729,-78.478369
6541,705 PARK ST,38.03704889999999,-78.47570499999999
6542,210 JEFFERSON ST E,38.031658,-78.479574
6543,501 ORANGE ST,38.032508,-78.467957
6544,1343 CHESAPEAKE ST,38.0262617,-78.4631835
6545,1230 RIVER RD,38.0402494,-78.4563227
6546,1137 ST CLAIR AV,38.0439323,-78.4570554
6547,1001 JEFFERSON ST E,38.0298841,-78.4727482
6548,615 NORTH AV,38.0435272,-78.4682012
6549,404 3RD ST NE,38.0327608,-78.47886729999999
6550,605 ST CHARLES AV,38.03411190000001,-78.4711762
6551,1424 GRACE ST,38.0338766,-78.4627192
6552,147 GRACE ST,38.0338819,-78.46273099999999
6553,530 MEADE AV,38.0315417,-78.4637608
6554,1206 CUTLER LN,38.0450417,-78.4694889
6555,1021 BEECHWOOD DR,38.045136,-78.4657654
6556,614 BEECHWOOD DR,38.0450778,-78.4665583
6557,702 DELL LN,38.0439832,-78.4658034
6558,1205 LILI LN,38.0490267,-78.4631835
6559,639 AGNESE ST,38.0464042,-78.4621058
6560,634 ELIZABETH AV,38.0467016,-78.4631835
6561,1015 HOLMES AV,38.0440351,-78.46437139999999
6562,729 NORTHWOOD AV,38.0368518,-78.47639319999999
6563,1029 ST CLAIR AV,38.0409725,-78.46011949999999
6564,109 JEFFERSON PARK AV,38.0284661,-78.50991069999999
6565,621 BOOKER ST,38.0383107,-78.48888989999999
6566,20 ELLIEWOOD AV,38.0367143,-78.50038839999999
6567,108 LEWIS MOUNTAIN CIR,38.0392732,-78.5136319
6568,622 FARISH ST,38.0342011,-78.4745506
6569,725 NORTHWOOD AV,38.0368912,-78.4765752
6570,517 PARK ST,38.0342093,-78.4762822
6571,522 PARK LN,38.0512509,-78.4595275
6572,108 2ND ST NW,38.0312754,-78.4819689
6573,402 ALTAMONT CIR,38.03364029999999,-78.4812549
6574,1221 MARKET ST E,38.0266607,-78.467624
6575,512 BAINBRIDGE ST,38.023293,-78.47245740000001
6576,337 MONTICELLO RD,38.0258955,-78.47597139999999
6577,321 MONTICELLO RD,38.0263839,-78.476371
6578,319 MONTICELLO RD,38.0264443,-78.4763784
6579,821 BLENHEIM AV,38.0217479,-78.4774641
6580,619 BAILEY RD,38.02135699999999,-78.496189
6581,606 BAILEY RD,38.0206341,-78.4958162
6582,420 RIVERSIDE AV,38.0272087,-78.4558564
6583,1012 LINDEN AV,38.0150132,-78.4713584
6584,1505 GREEN ST,38.0165367,-78.4816101
6585,1028 TUFTON AV,38.0215371,-78.47296279999999
6586,601 MERIDIAN ST,38.0236308,-78.47546679999999
6587,513 AVON CT,38.0255381,-78.4785466
6588,600 6TH ST NE,38.0308332,-78.4772204
6589,201 AVON ST,38.028041,-78.47744229999999
6590,412 MARKET ST E,38.0305648,-78.47839069999999
6591,100 LANKFORD AV,38.02128,-78.4870708
6592,11 ELLIEWOOD AV,38.0360508,-78.50017749999999
6593,1007 COTTONWOOD RD,38.043758,-78.46682469999999
6594,100 ALBEMARLE ST,38.0367866,-78.48546499999999
6595,229 10TH ST NW,38.034955,-78.4937298
6596,600 CREAM ST,38.0322361,-78.4900174
6597,208 6TH ST NW,38.032091,-78.48786989999999
6598,201 6TH ST NW,38.0318857,-78.4882694
6599,221 5TH ST NW,38.0326416,-78.4872484
6600,124 STADIUM RD,38.0320252,-78.5094281
6601,218 MONTEBELLO CIR,38.03069929999999,-78.5088165
6602,307 ROBERTSON AV,38.0246132,-78.5110768
6603,105 NORTH BAKER ST,38.0262529,-78.50354
6604,101 NORTH BAKER ST,38.0259046,-78.503318
6605,1417 FOREST RIDGE RD,38.0235892,-78.4988791
6606,803 CALHOUN ST,38.0417786,-78.4648598
6607,1700 CHESAPEAKE ST,38.02413,-78.4589649
6608,202 ROBERTSON AV,38.0242627,-78.5127722
6609,2222 CENTER AV,38.025129,-78.510291
6610,1121 MAIN ST W,38.033303,-78.4979347
6611,2316 STADIUM RD,38.0283593,-78.5182756
6612,1407 JEFFERSON PARK AV,38.0321006,-78.50246709999999
6613,100 MORRIS RD,38.0238878,-78.5221811
6614,511 8TH ST NE,38.0331535,-78.4746838
6615,805 BELMONT AVE,38.0244428,-78.4765486
6616,612 LOCUST AV,38.0336361,-78.4696665
6617,202 2ND ST NE,38.0318419,-78.47996049999999
6618,828 BELMONT AVE,38.023693,-78.4759735
6619,420 MONROE LN,38.0312647,-78.50286969999999
6620,114 HARMON ST,38.0280892,-78.512639
6621,126 OBSERVATORY AV,38.0278988,-78.5145364
6622,1400 BRIARCLIFF AV,38.0242716,-78.4986957
6623,255 STRIBLING AV,38.0217447,-78.5235062
6624,252 STRIBLING AV,38.0213191,-78.5228396
6625,46 UNIVERSITY CIR,38.0435733,-78.50308919999999
6626,1019 DRUID AV,38.0170168,-78.47614899999999
6627,813 MONTROSE AV,38.02100540000001,-78.4781026
6628,1920 LEWIS MOUNTAIN RD,38.0376589,-78.50949469999999
6629,511 VALLEY RD,38.0302258,-78.50574259999999
6630,1851 WINSTON RD,38.0467106,-78.5001886
6631,100 WINSTON RD,38.0458279,-78.49917239999999
6632,1217 BELMONT AVE,38.022645,-78.4732569
6633,1102 GROVE ST,38.029036,-78.499605
6634,1014 CHERRY AV,38.0279947,-78.4980357
6635,407 2ND ST NE,38.0332418,-78.47970099999999
6636,921 JEFFERSON ST E,38.030576,-78.47301399999999
6637,1202 CHERRY AV,38.0274224,-78.4996781
6638,1202 MONTICELLO RD,38.0212149,-78.4725787
6639,507 MONTICELLO RD,38.0241497,-78.47407749999999
6640,1113 MONTICELLO RD,38.021919,-78.4731331
6641,700 SONOMA ST,38.0209964,-78.4730163
6642,601 WATER ST E,38.0289064,-78.4774786
6643,1009 PEARTREE LN,38.0430339,-78.4588983
6644,606 LYONS AV,38.0391485,-78.472597
6645,709 BELMONT AVE,38.0251182,-78.4780138
6646,1024 CARLTON AV,38.023884,-78.47271219999999
6647,1034 CARLTON AV,38.0236142,-78.47188659999999
6648,1104 LEONARD ST,38.0229468,-78.47215299999999
6649,210 WATER ST E,38.0295698,-78.4803994
6650,502 ROCKLAND AV,38.01969589999999,-78.4860954
6651,1506 ROSA TER,38.019074,-78.48604
6652,1304 LITTLE HIGH ST,38.028913,-78.4664695
6653,915 SYCAMORE CT,38.0336556,-78.4706877
6654,513 8TH ST NE,38.0332671,-78.474595
6655,154 CARLTON RD,38.0249496,-78.4688575
6656,803 DRUID AV,38.018944,-78.48036689999999
6657,908 MONTICELLO AV,38.0224778,-78.4756606
6658,403 CARLTON RD,38.0205893,-78.4713307
6659,916 ELLIOTT AV,38.0190592,-78.4769926
6660,1144 MARKET ST E,38.0266563,-78.4690227
6661,707 MAIN ST W,38.0316439,-78.48997609999999
6662,1304 MARKET ST E,38.0257736,-78.4671133
6663,1012 TUFTON AV,38.0217307,-78.47388459999999
6664,735 GRAVES ST,38.0273714,-78.47521669999999
6665,102 KEYSTONE PL,38.0147153,-78.4712428
6666,323 13TH ST NW,38.0363093,-78.4972986
6667,310 13TH ST NW,38.0360488,-78.49685819999999
6668,1001 WERTLAND ST,38.0342693,-78.49409709999999
6669,434 4TH ST NE,38.0334677,-78.4774212
6670,210 FAIRWAY AV,38.0255505,-78.4630059
6671,1429 GRACE ST,38.03379049999999,-78.4621622
6672,1411 GRACE ST,38.0342816,-78.46363699999999
6673,218 3RD ST NE,38.0316023,-78.4792126
6674,209 5TH ST NE,38.0308004,-78.47811879999999
6675,1408 VIRGINIA AV,38.0378359,-78.49771199999999
6676,913 JEFFERSON ST E,38.030578,-78.4733962
6677,917 JEFFERSON ST E,38.0305171,-78.4732963
6678,207 MARKET ST E,38.0313834,-78.4799178
6679,114 4TH ST SE,38.0299623,-78.4792946
6680,1009 LINDEN AV,38.0158869,-78.4707099
6681,525 VALLEY RD,38.0292775,-78.50607
6682,117 WESTERLY AV,38.0249387,-78.5224917
6683,2314 PRICE AV,38.0269732,-78.5178762
6684,119 ELM ST,38.0276119,-78.4936304
6685,900 9TH ST SW,38.0252594,-78.4951449
6686,1020 FOREST HILLS AV,38.0250655,-78.4966148
6687,1114 FOREST HILLS AV,38.0252043,-78.4999445
6688,1110 FOREST HILLS AV,38.0251153,-78.4994562
6689,800 ROCK CREEK RD,38.0217644,-78.49942899999999
